Conta,Categoria,Count,Usage,Price_USD,Range,Extraido_Utc
Richard,mms-outbound-longcode,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,mms-outbound-shortcode,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,mms-outbound-tollfree,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,monitor,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,monitor-reads,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,monitor-storage,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,monitor-writes,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,notify,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,notify-actions-attempts,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,notify-channels,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,number-format-lookups,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-actions,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-aps,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-conv-med-storage,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-messages,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-notifications,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-reads,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pchat-users,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,peer-to-peer-rooms-participant-minutes,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pfax,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pfax-minutes,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pfax-minutes-inbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pfax-minutes-outbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pfax-pages,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,phone-quality-score-lookups,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,phonenumbers-cps,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,phonenumbers-local,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,phonenumbers-mobile,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,phonenumbers-porting,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,phonenumbers-setups,1,1,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,premiumsupport,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,premiumsupport-percentage-spend,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,profiles,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,profiles-customer-profile-operations,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,profiles-daily-utilized-profiles,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoice-platform,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-clientsdk,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-clientsdk-inbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-clientsdk-outbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-onnet,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-onnet-inbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-onnet-outbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-sip,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-sip-inbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconn-sip-outbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,programmablevoiceconnectivity,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,proxy,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,proxy-active-sessions,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,proxy-bucket-adjustment,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,proxy-licenses,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pstnconnectivity,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pstnconnectivity-inbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pstnconnectivity-outbound,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-basic-rooms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-composition-media-downloaded,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-composition-media-encrypted,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-composition-media-stored,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-composition-minutes,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-recording-compositions,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-au1,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-br1,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-ie1,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-jp1,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-sg1,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-us1,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-room-participants-us2,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-rooms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,pv-sip-endpoint-registrations,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,rcs-messages,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,reassigned-number,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,recordings,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,recordingstorage,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-customerowned,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-mms-enablement,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-mps,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-random,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-setup-fees,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-uk,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,shortcodes-vanity,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sim-swap-lookups,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sip-secure-media,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,small-group-rooms,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,small-group-rooms-data-track,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,small-group-rooms-participant-minutes,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-inbound-shortcode,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-messages-features,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-messages-features-engagement-suite,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-messages-features-message-redaction,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-messages-features-senderid,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-mps,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-mps-shortcode,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-mps-tollfree,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-mps-tollfree-setup,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-national-regulatory-protection,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-outbound-content-inspection,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-outbound-shortcode,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-pumping-protection,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sms-pumping-risk,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,smsmessages-bucket-adjustments,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,smsmessages-outbound-domestic,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,speech-recognition,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,studio-engagements,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sync,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sync-actions,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sync-endpoint-hours,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,sync-endpoint-hours-above-daily-cap,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,taskrouter-tasks,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,transcriptions,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-cps,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-emergency-calls,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-origination,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-origination-local,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-origination-mobile,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-origination-tollfree,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-recordings,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-secure,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,trunking-termination,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
Richard,tts-google,0,0,0.000000,StartDate=2026-04-01 EndDate=2026-04-30 UTC (USAGE_START_DATE/USAGE_END_DATE; agregado por categoria — alinhar com Usage Summary desse intervalo),2026-04-17T16:06:27Z
